,Adview
6449,2063.5908
6450,1892.1384
6451,1653.2462
6452,1570.3815
6453,1665.591
6454,2070.5105
6455,2229.2458
6456,2440.355
6457,1251.722
6458,1050.0477
6459,1317.8588
6460,2063.0645
6461,1774.7926
6462,1514.1437
6463,2292.4312
6464,2309.72
6465,2288.8923
6466,1800.704
6467,1216.3265
6468,1961.7825
6469,1354.7716
6470,2118.7607
6471,1970.8033
6472,1107.5212
6473,2102.2737
6474,2314.6729
6475,2053.6272
6476,1130.8088
6477,2141.5193
6478,1948.5668
6479,2378.6968
6480,2151.5918
6481,1869.1516
6482,1398.0165
6483,1960.389
6484,1932.5994
6485,1254.8402
6486,2511.2847
6487,1937.2418
6488,1491.6046
6489,1341.2269
6490,2303.834
6491,1705.7416
6492,1224.213
6493,2131.015
6494,1683.8531
6495,2171.0806
6496,2094.59
6497,1825.278
6498,2185.7766
6499,1355.2333
6500,1844.0765
6501,2092.213
6502,2292.634
6503,2448.1765
6504,2273.1626
6505,1720.6674
6506,2448.6978
6507,1339.0367
6508,2212.9475
6509,1452.7557
6510,1429.6924
6511,1928.5748
6512,1605.0751
6513,2019.4982
6514,1723.9623
6515,1700.9166
6516,1414.8998
6517,2034.3627
6518,1808.0807
6519,1460.8751
6520,2415.4504
6521,2157.7542
6522,1962.962
6523,2214.302
6524,2025.8062
6525,1672.3553
6526,1023.67474
6527,1029.8932
6528,1667.5277
6529,2144.0002
6530,2225.4106
6531,2106.666
6532,1373.1132
6533,2442.9036
6534,2054.2415
6535,2305.649
6536,2168.1155
6537,1627.287
6538,1308.6256
6539,1919.4557
6540,2250.1921
6541,2009.6517
6542,2063.6575
6543,2160.3442
6544,2473.3542
6545,1811.9579
6546,1217.8043
6547,2102.2197
6548,1864.5824
6549,1834.6423
6550,1972.9604
6551,1259.9667
6552,1600.9052
6553,1686.1927
6554,2196.7886
6555,1591.6957
6556,2091.3208
6557,2173.569
6558,1767.7245
6559,1718.9445
6560,2229.0657
6561,1754.9865
6562,1391.725
6563,1884.164
6564,1225.6439
6565,1070.3389
6566,1917.4773
6567,2206.3816
6568,1026.3698
6569,1860.6198
6570,1252.6666
6571,2070.7908
6572,2024.3186
6573,2096.6084
6574,1398.6776
6575,2417.781
6576,1544.8605
6577,2359.843
6578,2198.3054
6579,2409.4614
6580,1946.474
6581,2032.019
6582,1395.2865
6583,1833.8732
6584,1965.6569
6585,2119.4797
6586,2102.8904
6587,1086.097
6588,1489.6007
6589,1607.4984
6590,1668.8312
6591,2003.6595
6592,975.3562
6593,2319.263
6594,1974.5896
6595,2185.0364
6596,2234.0457
6597,2326.0889
6598,1364.6165
6599,2191.346
6600,1860.854
6601,2208.826
6602,664.31366
6603,1577.0428
6604,1745.3134
6605,1649.3384
6606,1697.534
6607,1706.2396
6608,1825.0929
6609,1028.934
6610,2387.9478
6611,1776.455
6612,2273.7825
6613,2039.9718
6614,1768.6984
6615,1993.2817
6616,1898.6158
6617,1437.8828
6618,2097.078
6619,1603.8959
6620,1870.887
6621,1151.3059
6622,2397.2551
6623,1228.8286
6624,1332.471
6625,1940.7078
6626,1934.449
6627,2497.6897
6628,1789.0782
6629,2165.9778
6630,1694.6932
6631,2439.2239
6632,1540.5988
6633,1785.3065
6634,1885.4817
6635,2094.6614
6636,2158.6995
6637,2056.2534
6638,2121.6213
6639,698.74164
6640,1341.6888
6641,2121.745
6642,1577.8385
6643,2121.0605
6644,1936.5499
6645,2167.0217
6646,1878.4487
6647,2282.8538
6648,1989.3661
6649,1529.7887
6650,2186.5488
6651,1698.6454
6652,2406.2463
6653,2250.4758
6654,1533.099
6655,1376.7352
6656,1446.6752
6657,1762.2416
6658,2410.433
6659,2093.7637
6660,1708.293
6661,2088.2258
6662,1742.399
6663,1956.6855
6664,2458.5403
6665,1466.3685
6666,2037.7036
6667,2001.9391
6668,1226.5048
6669,1888.0527
6670,1686.4578
6671,1273.0719
6672,2255.1826
6673,1341.0001
6674,2093.084
6675,1824.4414
6676,2338.9763
6677,1839.0907
6678,1690.0841
6679,1883.7401
6680,1301.8317
6681,1959.5718
6682,2181.5923
6683,1838.1903
6684,2487.432
6685,1924.7666
6686,2259.263
6687,1328.6715
6688,2246.64
6689,2159.4768
6690,2103.057
6691,1551.3687
6692,2034.6295
6693,1687.2979
6694,1757.9486
6695,2106.5496
6696,1752.5428
6697,1994.0529
6698,2130.6475
6699,1697.0643
6700,2199.2986
6701,2325.0457
6702,1711.3759
6703,1964.962
6704,2018.7526
6705,1532.3468
6706,2188.7488
6707,2093.685
6708,1950.3549
6709,2118.944
6710,1748.0776
6711,1327.1587
6712,1257.5077
6713,1318.2552
6714,1629.6989
6715,2155.164
6716,2099.9104
6717,2094.3562
6718,2090.6887
6719,1796.0897
6720,1853.2869
6721,2152.3962
6722,1687.143
6723,1780.3573
6724,1551.6605
6725,1745.2057
6726,1024.5425
6727,1653.317
6728,1728.128
6729,2267.713
6730,2180.9578
6731,1512.2616
6732,1181.8812
6733,1221.6405
6734,2023.8988
6735,1656.9816
6736,1349.0531
6737,2082.3433
6738,1758.0822
6739,1902.883
6740,1333.3773
6741,1608.7335
6742,1897.0641
6743,1541.457
6744,2149.5935
6745,2318.529
6746,2192.3704
6747,1533.8282
6748,2169.512
6749,1581.0294
6750,2225.6492
6751,2387.5828
6752,2176.5945
6753,1857.1132
6754,1445.3666
6755,1896.2551
6756,1335.3976
6757,1803.6578
6758,780.2337
6759,1335.2858
6760,1347.6338
6761,1510.465
6762,2163.793
6763,2006.5638
6764,2122.1272
6765,591.917
6766,1194.597
6767,2533.095
6768,1768.2343
6769,1898.2689
6770,2268.737
6771,1302.6813
6772,1040.1503
6773,2092.5737
6774,1869.9464
6775,1997.7059
6776,1078.223
6777,1652.6301
6778,1858.6227
6779,1416.7266
6780,2281.1086
6781,2192.5273
6782,1048.3118
6783,2081.8696
6784,1705.1068
6785,1806.9832
6786,2151.35
6787,1662.975
6788,1352.308
6789,2136.2275
6790,2298.9578
6791,1979.7865
6792,2439.3718
6793,2123.0374
6794,1780.89
6795,1222.5421
6796,1236.171
6797,1553.141
6798,2173.3533
6799,1276.6005
6800,2059.8943
6801,2387.904
6802,1674.0732
6803,1761.609
6804,1266.4049
6805,1263.6552
6806,2189.9888
6807,2251.942
6808,1712.4406
6809,2017.982
6810,1312.9875
6811,2020.1687
6812,2167.3982
6813,1431.2037
6814,2151.7048
6815,2437.4592
6816,1378.1793
6817,1605.0414
6818,1750.8932
6819,2355.1882
6820,2081.987
6821,1124.8988
6822,2045.789
6823,2269.3584
6824,2152.0115
6825,2106.919
6826,1930.7133
6827,1611.4869
6828,1126.225
6829,1718.9089
6830,1601.809
6831,2277.8682
6832,1669.8744
6833,1295.3883
6834,1697.1776
6835,2096.2278
6836,1262.4071
6837,1936.8179
6838,2044.7526
6839,1813.8021
6840,1821.9321
6841,1222.8322
6842,1793.5914
6843,1898.9908
6844,1500.2595
6845,1669.1187
6846,1912.8575
6847,1450.3558
6848,2261.0588
6849,2111.0718
6850,1505.9513
6851,1151.0353
6852,2020.4059
6853,1934.6351
6854,1588.7802
6855,1966.5035
6856,1573.7506
6857,1717.4464
6858,1630.5267
6859,1245.3121
6860,1526.3098
6861,1735.8228
6862,1241.7659
6863,2454.9585
6864,1812.509
6865,2070.5928
6866,2363.3503
6867,1941.7609
6868,1241.2733
6869,1587.6699
6870,2275.115
6871,1765.0751
6872,1503.8174
6873,2128.0264
6874,1365.4965
6875,1534.6844
6876,2112.0452
6877,1370.6436
6878,1775.2992
6879,2472.758
6880,1230.2644
6881,1667.226
6882,1194.2836
6883,1604.4368
6884,1674.0028
6885,1483.1849
6886,1327.7217
6887,1852.3828
6888,1613.3146
6889,1565.2213
6890,1834.4366
6891,2224.966
6892,1912.7926
6893,2165.6736
6894,1578.1827
6895,1396.6484
6896,1757.1646
6897,1521.1819
6898,2125.9739
6899,1178.6122
6900,1833.9058
6901,1538.6663
6902,1700.903
6903,1331.4917
6904,2001.5488
6905,1672.1963
6906,2332.4197
6907,2566.6902
6908,2198.537
6909,1894.3053
6910,1511.1163
6911,2322.5432
6912,2030.388
6913,1669.7345
6914,1314.1777
6915,2086.9448
6916,2062.9753
6917,1825.4501
6918,1693.16
6919,2188.051
6920,1658.1815
6921,2196.7012
6922,2439.5085
6923,2033.9767
6924,2166.3564
6925,2242.2068
6926,691.3802
6927,1451.8964
6928,1237.3121
6929,2143.4246
6930,1684.7697
6931,1591.1796
6932,1636.9684
6933,2254.7148
6934,1045.5621
6935,2083.036
6936,1711.8694
6937,2382.8333
6938,2121.6853
6939,1958.8315
6940,1953.0831
6941,2211.6992
6942,2073.8137
6943,2320.4138
6944,1819.7804
6945,1942.847
6946,1323.6483
6947,1410.2463
6948,2155.4475
6949,2277.9004
6950,2135.0554
6951,1371.1993
6952,1875.7284
6953,1247.152
6954,2453.6218
6955,1860.9095
6956,1020.84796
6957,1608.9203
6958,2251.1023
6959,1242.1141
6960,1961.8748
6961,2174.2166
6962,1205.9178
6963,2304.7683
6964,1997.5398
6965,1657.9237
6966,2363.2476
6967,2283.4868
6968,1443.0951
6969,1912.1743
6970,1817.1902
6971,1747.7421
6972,2104.6287
6973,1417.0402
6974,1309.6385
6975,1374.788
6976,1794.6484
6977,297.3534
6978,1744.453
6979,2051.3303
6980,1241.2875
6981,1156.3158
6982,1586.3256
6983,2002.3092
6984,2188.5618
6985,1944.9718
6986,1580.5851
6987,1544.5519
6988,1434.1884
6989,1529.117
6990,2070.6587
6991,1556.2762
6992,2091.196
6993,2684.9436
6994,1522.926
6995,1900.9137
6996,2215.1301
6997,1828.1321
6998,1584.0808
6999,2184.0083
7000,2109.9785
7001,1551.572
7002,1418.9584
7003,1618.2808
7004,2246.6008
7005,2264.8777
7006,1555.9784
7007,1226.9669
7008,2072.7417
7009,2355.4036
7010,2534.9875
7011,2201.116
7012,2046.5817
7013,2160.613
7014,2132.2244
7015,2135.499
7016,2105.8337
7017,1350.4213
7018,2100.569
7019,2378.2253
7020,1873.2963
7021,2041.098
7022,2318.9373
7023,2104.0056
7024,1476.1222
7025,2189.9578
7026,1848.0048
7027,1936.0557
7028,1806.3928
7029,1667.6445
7030,2048.5015
7031,1835.5316
7032,1114.1678
7033,2127.4395
7034,1575.3788
7035,1688.4447
7036,2130.0068
7037,1160.6149
7038,2193.134
7039,2120.7327
7040,2405.143
7041,1451.882
7042,1627.8954
7043,1243.0714
7044,1753.0468
7045,1511.4872
7046,1592.4979
7047,2309.8694
7048,2207.9146
7049,1285.9078
7050,2455.2512
7051,1862.1007
7052,1509.4374
7053,2027.8308
7054,1970.45
7055,1494.4103
7056,1988.5593
7057,2190.3645
7058,1337.0433
7059,1976.1228
7060,2093.6604
7061,2063.2095
7062,1677.1556
7063,2327.527
7064,1741.7628
7065,1587.3472
7066,2416.389
7067,1654.3312
7068,1807.2145
7069,1045.8193
7070,1951.8114
7071,2039.0322
7072,2207.9236
7073,1528.9169
7074,1295.5001
7075,2167.7192
7076,2092.3655
7077,2004.4113
7078,1374.8119
7079,2157.7292
7080,1654.6538
7081,1682.18
7082,1875.0494
7083,1942.4572
7084,1530.1361
7085,1893.0868
7086,2159.3586
7087,1953.7592
7088,2019.3245
7089,1185.1144
7090,2365.0713
7091,2315.0403
7092,2230.7732
7093,1424.8827
7094,1718.5669
7095,1061.5315
7096,1519.5167
7097,2274.0752
7098,1923.8175
7099,1873.0555
7100,1818.2941
7101,2158.0234
7102,1390.3616
7103,1799.8905
7104,1569.9868
7105,2342.2205
7106,1108.2311
7107,2331.9453
7108,1735.4725
7109,1941.7018
7110,1437.7416
7111,2179.035
7112,1690.2017
7113,2115.551
7114,1415.3386
7115,1227.2977
7116,2397.3894
7117,2211.424
7118,2395.0251
7119,1226.6072
7120,2094.719
7121,1614.0082
7122,1437.4597
7123,1238.4493
7124,1419.3593
7125,2418.786
7126,1836.422
7127,1443.1752
7128,1439.0331
7129,2482.0269
7130,1245.1316
7131,2203.6235
7132,1569.1073
7133,1819.9813
7134,1560.7809
7135,2083.1746
7136,1472.4008
7137,1291.2422
7138,2225.2668
7139,1607.1768
7140,2051.383
7141,2268.9807
7142,1283.3817
7143,1220.7924
7144,1419.132
7145,1857.0228
7146,2004.7432
7147,2098.5933
7148,2147.6267
7149,2047.0709
7150,2319.2395
7151,1856.8785
7152,1625.9175
7153,2320.3625
7154,1818.0973
7155,1322.891
7156,1819.2689
7157,2118.0642
7158,1411.359
7159,1444.7041
7160,1531.1564
7161,1406.9042
7162,2246.3442
7163,2186.7249
7164,1994.0316
7165,1156.1879
7166,1793.378
7167,2175.2122
7168,1586.1802
7169,2410.8342
7170,2185.7825
7171,1814.5953
7172,2170.0247
7173,1925.047
7174,2128.865
7175,1839.1448
7176,1294.8997
7177,1946.91
7178,2351.1628
7179,2146.366
7180,1776.6086
7181,2079.0417
7182,1352.325
7183,2155.9973
7184,1841.7416
7185,1090.2561
7186,2083.3745
7187,1970.862
7188,1661.1166
7189,2267.6062
7190,1957.9921
7191,639.12573
7192,1291.9923
7193,1643.5079
7194,1405.2507
7195,1850.6476
7196,2008.7672
7197,1672.7657
7198,1241.2224
7199,1503.9227
7200,2084.1016
7201,2037.1432
7202,2105.0754
7203,2171.8943
7204,1552.478
7205,1166.9811
7206,1513.0082
7207,1856.8224
7208,1831.2587
7209,1984.711
7210,2252.8254
7211,2157.9807
7212,1569.1
7213,962.8677
7214,2155.6343
7215,2118.1672
7216,1226.3971
7217,1277.3087
7218,1870.3282
7219,1545.3969
7220,1698.849
7221,1490.3177
7222,2368.2117
7223,1563.4701
7224,1599.8287
7225,1423.2924
7226,2563.551
7227,2008.5616
7228,2043.5734
7229,2139.1003
7230,2066.4883
7231,1897.5399
7232,1288.8706
7233,1662.3804
7234,1797.5223
7235,2147.555
7236,2199.374
7237,1379.9005
7238,1603.5101
7239,1694.3722
7240,2125.255
7241,1486.1234
7242,1862.2325
7243,1922.3849
7244,1830.6896
7245,2106.0413
7246,1605.4974
7247,2229.1543
7248,1373.8485
7249,1986.1794
7250,1977.2284
7251,1532.8917
7252,1795.8191
7253,1607.9991
7254,1790.0168
7255,1649.4417
7256,1497.6022
7257,1370.1146
7258,2203.532
7259,1215.66
7260,2412.8713
7261,2097.0007
7262,2217.4375
7263,2054.2197
7264,2127.2336
7265,2100.5874
7266,1236.2568
7267,1306.6227
7268,1633.1791
7269,2632.6384
7270,1760.4774
7271,1987.1199
7272,1423.6766
7273,1880.5978
7274,2140.4314
7275,1606.5118
7276,2167.8267
7277,2168.7537
7278,1185.8226
7279,1916.4808
7280,2030.6132
7281,1658.4679
7282,1586.5597
7283,2042.7264
7284,1553.131
7285,1865.236
7286,2335.9097
7287,1443.6932
7288,2004.2491
7289,1500.2961
7290,1852.5592
7291,1373.6395
7292,1443.193
7293,1650.9752
7294,1625.639
7295,2210.1301
7296,2168.788
7297,2120.429
7298,2283.8298
7299,1243.2242
7300,645.89716
7301,2013.8605
7302,2432.004
7303,1780.3215
7304,1085.6827
7305,2237.9038
7306,1741.0568
7307,1914.999
7308,920.54144
7309,1598.9603
7310,1275.2618
7311,2024.2075
7312,2197.7273
7313,1209.1742
7314,1830.444
7315,1893.748
7316,1605.1082
7317,2194.8625
7318,1576.4122
7319,2525.3909
7320,1372.9198
7321,1328.9768
7322,2155.949
7323,1521.68
7324,1594.6791
7325,1101.5784
7326,1456.651
7327,2305.596
7328,1885.7567
7329,2429.9177
7330,1993.8134
7331,1251.1646
7332,1810.0675
7333,2179.998
7334,1630.6313
7335,2118.6174
7336,1241.3583
7337,1437.3761
7338,2102.6658
7339,2182.948
7340,1638.0726
7341,1297.941
7342,2080.6313
7343,2208.5073
7344,2316.214
7345,1887.7933
7346,2039.7854
7347,1235.385
7348,2365.1072
7349,2081.1106
7350,1540.8346
7351,1196.8334
7352,2089.3308
7353,1901.6766
7354,1911.6483
7355,1822.8148
7356,2172.428
7357,1660.5985
7358,1992.2981
7359,1880.0944
7360,1860.1478
7361,1243.2408
7362,1617.9684
7363,2107.6833
7364,1913.5068
7365,2206.9216
7366,2217.2192
7367,1109.0996
7368,2243.0706
7369,1926.7938
7370,2089.4395
7371,1929.0878
7372,2162.037
7373,1981.5719
7374,2004.088
7375,1530.622
7376,2374.3975
7377,2208.298
7378,1083.3563
7379,1179.8668
7380,1111.2543
7381,1597.1237
7382,1879.091
7383,2148.295
7384,1542.2482
7385,2440.3093
7386,1433.8215
7387,2456.2937
7388,1424.8745
7389,1920.4232
7390,2041.6835
7391,1874.9408
7392,1958.2004
7393,1850.1064
7394,2244.1206
7395,1857.3484
7396,1397.3297
7397,1946.5677
7398,2457.3113
7399,1536.3844
7400,2235.3289
7401,2234.5369
7402,1882.8387
7403,1783.8947
7404,2339.4414
7405,1783.8022
7406,2149.932
7407,1418.0863
7408,1984.9745
7409,1779.347
7410,1814.9635
7411,1642.482
7412,1310.7714
7413,2069.6902
7414,2052.5813
7415,1574.578
7416,1704.4366
7417,1503.3947
7418,2050.26
7419,1731.6307
7420,1609.804
7421,2070.514
7422,2040.7206
7423,2093.1357
7424,1846.6927
7425,2253.6921
7426,1845.9137
7427,1921.472
7428,1771.6143
7429,1356.205
7430,1382.8925
7431,1964.0
7432,1947.18
7433,1897.4464
7434,2179.6152
7435,2124.4995
7436,1452.4246
7437,1845.755
7438,1693.2341
7439,1428.7034
7440,1637.8737
7441,1921.2424
7442,1925.8412
7443,1210.6161
7444,1616.2938
7445,2090.424
7446,1452.8915
7447,2041.502
7448,1665.0637
7449,1605.8893
7450,1400.4482
7451,2231.1506
7452,2100.3384
7453,1464.0428
7454,632.04144
7455,2171.5664
7456,2130.9011
7457,2073.9436
7458,1151.757
7459,1221.5144
7460,2161.676
7461,1839.4374
7462,1241.9706
7463,1797.0074
7464,1495.4454
7465,1896.5236
7466,1572.5363
7467,2500.1155
7468,1711.6671
7469,1611.4872
7470,2022.1266
7471,1352.6383
7472,2185.3313
7473,1958.9232
7474,1595.1248
7475,1484.7094
7476,1565.5585
7477,2036.7665
7478,1666.2812
7479,1570.338
7480,1425.4435
7481,2444.8665
7482,1732.8236
7483,2561.5366
7484,2411.9688
7485,1108.688
7486,1973.8735
7487,1462.0128
7488,1260.4398
7489,1403.3787
7490,1750.6754
7491,1009.98236
7492,2187.7292
7493,2167.5745
7494,2097.213
7495,1878.2133
7496,1244.4497
7497,1438.3392
7498,2166.1248
7499,1194.9012
7500,1513.9227
7501,1800.7404
7502,2628.3499
7503,2196.9182
7504,1289.3556
7505,1610.6841
7506,1531.369
7507,1575.4718
7508,1738.9171
7509,2127.6047
7510,1353.3998
7511,2093.638
7512,1918.7609
7513,2173.985
7514,1839.4325
7515,1904.7997
7516,1480.6396
7517,1246.7872
7518,1368.8511
7519,1454.7114
7520,1619.8932
7521,1683.9811
7522,2121.6318
7523,2501.7388
7524,1692.3573
7525,1405.036
7526,2202.6353
7527,1538.4567
7528,1592.9359
7529,1503.9176
7530,2022.6622
7531,1958.7711
7532,1281.0814
7533,1484.8611
7534,2160.16
7535,2142.2898
7536,2033.3578
7537,1930.601
7538,1690.7098
7539,2109.4692
7540,1745.5983
7541,2271.3335
7542,1145.5941
7543,1499.8048
7544,1902.5076
7545,2007.3802
7546,2127.6118
7547,1410.2218
7548,1344.2468
7549,2400.299
7550,1789.8506
7551,1649.0966
7552,1485.5569
7553,1449.246
7554,1773.4857
7555,1656.6046
7556,2103.8645
7557,2151.5784
7558,2055.8418
7559,1836.5537
7560,2265.1575
7561,1790.479
7562,1629.8297
7563,1320.9608
7564,1476.9469
7565,2220.585
7566,1906.805
7567,2146.5232
7568,1453.7448
7569,2388.2817
7570,2123.9143
7571,1884.1005
7572,1530.8093
7573,2074.1248
7574,1658.2338
7575,2125.1213
7576,2269.6985
7577,1106.7155
7578,2473.983
7579,1387.8544
7580,1100.7916
7581,1834.4847
7582,2310.7766
7583,1577.767
7584,2290.166
7585,1543.8896
7586,2269.2222
7587,2122.5654
7588,1140.1371
7589,1964.21
7590,1953.6759
7591,1840.0703
7592,1567.4954
7593,1311.643
7594,1364.6865
7595,26.659264
7596,2153.6482
7597,2347.8684
7598,1665.2522
7599,1622.5082
7600,1775.4735
7601,1687.1329
7602,1691.7422
7603,1647.1027
7604,2066.6047
7605,1731.305
7606,1390.7465
7607,1626.9812
7608,2078.0598
7609,1968.1317
7610,1464.505
7611,2300.8909
7612,1824.7166
7613,1172.3256
7614,2101.6462
7615,2421.8118
7616,2015.2792
7617,26.659264
7618,2201.5884
7619,2127.9468
7620,1737.0831
7621,2348.3137
7622,2056.179
7623,1805.3021
7624,2418.6877
7625,2207.5374
7626,2084.5767
7627,1286.5148
7628,2045.6749
7629,2119.6855
7630,2144.582
7631,1780.8125
7632,1355.9498
7633,1073.4279
7634,1818.2637
7635,2233.2246
7636,1512.9261
7637,755.3775
7638,2176.2996
7639,1580.319
7640,2413.3074
7641,1498.3091
7642,2068.6162
7643,1666.9818
7644,1864.2876
7645,1493.3616
7646,1502.5979
7647,1600.6409
7648,1889.3597
7649,2376.5056
7650,2095.508
7651,2142.698
7652,2258.261
7653,1369.6046
7654,1625.0092
7655,2150.2063
7656,2242.2502
7657,1380.275
7658,1598.2064
7659,1359.149
7660,1158.3715
7661,2232.2927
7662,1574.3285
7663,1885.154
7664,1397.0626
7665,2141.508
7666,2227.3586
7667,1260.2745
7668,1860.2252
7669,1612.8281
7670,1594.0374
7671,1906.3492
7672,2027.6718
7673,1570.4308
7674,1390.4854
7675,1210.4202
7676,1240.1848
7677,1243.5602
7678,1387.2047
7679,1356.4291
7680,1377.0718
7681,2181.9202
7682,1627.5637
7683,2104.1392
7684,752.4504
7685,2040.2169
7686,2457.57
7687,1526.4014
7688,1097.38
7689,2199.0984
7690,1905.7985
7691,2531.5027
7692,2291.5222
7693,2217.9534
7694,1540.4862
7695,1406.4862
7696,1506.461
7697,1220.4534
7698,1756.9772
7699,1976.1484
7700,1090.9369
7701,1542.1364
7702,2103.8179
7703,1202.9904
7704,1912.0178
7705,1803.8456
7706,1855.5833
7707,2339.3337
7708,2098.924
7709,1787.2565
7710,2135.7976
7711,1835.2155
7712,1512.3617
7713,1629.5557
7714,1446.4413
7715,1528.0431
7716,1518.1649
7717,1415.6221
7718,1501.7308
7719,1732.8468
7720,1729.0997
7721,907.0628
7722,2105.5508
7723,2224.507
7724,1506.0924
7725,2137.2507
7726,1882.7294
7727,1476.5286
7728,1052.5741
7729,2167.7341
7730,2377.229
7731,2112.9895
7732,2369.6267
7733,1222.5156
7734,1965.9928
7735,2313.8389
7736,1534.5477
7737,1655.4071
7738,1402.9298
7739,1435.5125
7740,2138.4934
7741,2006.6929
7742,2370.578
7743,2155.1228
7744,1725.307
7745,1561.9438
7746,1223.722
7747,2430.821
7748,2485.3271
7749,2034.1273
7750,1926.93
7751,2220.34
7752,1283.3424
7753,2167.7131
7754,1885.3677
7755,2150.0178
7756,1072.3104
7757,1192.7418
7758,1483.65
7759,1335.9645
7760,1289.8964
7761,2093.5527
7762,1943.1791
7763,2505.3865
7764,1610.0153
7765,2117.9639
7766,2172.9714
7767,1939.171
7768,1989.0792
7769,1318.1034
7770,1554.8483
7771,1366.0109
7772,1224.2482
7773,1585.0603
7774,2332.8225
7775,2125.242
7776,1319.3956
7777,1760.6547
7778,1807.0939
7779,1176.1051
7780,2143.5195
7781,2396.9268
7782,2131.8145
7783,1446.7177
7784,1942.9423
7785,1202.452
7786,1382.8251
7787,1931.9913
7788,1089.797
7789,1131.0424
7790,1914.9906
7791,1473.6167
7792,1486.1876
7793,1513.7562
7794,2125.088
7795,1484.0012
7796,2243.2708
7797,2270.047
7798,1826.9315
7799,1754.1322
7800,2206.6973
7801,1901.9078
7802,1407.4982
7803,2275.6482
7804,2461.4934
7805,1939.5225
7806,2084.8887
7807,1240.6761
7808,2091.6855
7809,2085.9622
7810,1554.7819
7811,1472.996
7812,2100.7866
7813,1051.6476
7814,1499.067
7815,1424.3861
7816,2279.2583
7817,1958.0985
7818,1694.1271
7819,2229.0886
7820,1141.4075
7821,1504.9812
7822,2260.3542
7823,1765.1722
7824,2162.7234
7825,2234.4812
7826,2138.5752
7827,2407.4524
7828,1411.9779
7829,1430.0704
7830,2192.9812
7831,2119.6052
7832,1861.443
7833,1967.3358
7834,2192.0886
7835,2275.4001
7836,2253.4104
7837,2176.7727
7838,1947.3937
7839,1035.0336
7840,1545.6414
7841,1678.0636
7842,1062.5206
7843,2159.8005
7844,1240.068
7845,2067.8818
7846,1781.3922
7847,2100.802
7848,1940.1764
7849,1391.4081
7850,1858.4283
7851,1715.8748
7852,1619.8846
7853,1971.1525
7854,1459.825
7855,1731.3403
7856,2009.1237
7857,1412.3818
7858,1891.1576
7859,1439.2145
7860,1911.0255
7861,1634.2029
7862,2142.0315
7863,1512.5991
7864,1701.9426
7865,2187.1284
7866,1976.0306
7867,1261.9071
7868,2074.3252
7869,1969.8882
7870,1548.535
7871,1793.0424
7872,2427.5618
7873,1427.0656
7874,1681.8433
7875,1381.121
7876,1482.5145
7877,1972.1674
7878,2231.972
7879,2094.8433
7880,1382.6115
7881,2081.9895
7882,1732.0546
7883,2006.0837
7884,1205.713
7885,2145.2793
7886,1731.965
7887,1847.5078
7888,2149.7307
7889,2222.7996
7890,1609.6062
7891,2137.6648
7892,2028.1112
7893,1597.5796
7894,1519.1715
7895,1967.7144
7896,2143.8967
7897,1904.4303
7898,1344.4625
7899,2118.9385
7900,2064.9312
7901,2051.2834
7902,2039.7803
7903,2292.9783
7904,2408.5251
7905,2314.5178
7906,1439.0936
7907,1010.6002
7908,2199.5715
7909,2472.408
7910,1165.228
7911,1525.8888
7912,1911.9342
7913,2447.7014
7914,1616.1979
7915,1984.1802
7916,2364.6042
7917,1677.7701
7918,2160.7131
7919,1951.911
7920,2089.0981
7921,1969.1161
7922,1925.3965
7923,1072.0538
7924,2037.379
7925,2055.5693
7926,1951.7466
7927,2139.212
7928,2448.7703
7929,1613.014
7930,2267.5955
7931,1928.4095
7932,2206.381
7933,1242.3743
7934,1731.8474
7935,1745.4747
7936,1931.4711
7937,1316.6376
7938,1966.2675
7939,1941.037
7940,2148.193
7941,2126.731
7942,1036.67
7943,2137.3743
7944,1515.4971
7945,1198.2621
7946,1553.245
7947,2202.2983
7948,1837.1559
7949,1799.341
7950,1930.0497
7951,1662.848
7952,1786.3217
7953,1683.1034
7954,2063.9268
7955,2049.9092
7956,1334.4087
7957,1338.5907
7958,1791.7982
7959,1329.275
7960,1681.6909
7961,2207.2627
7962,1867.6722
7963,1861.5262
7964,2209.8499
7965,1597.3336
7966,1241.1886
7967,1414.3368
7968,1338.2786
7969,1518.2384
7970,2115.4202
7971,2434.3313
7972,1724.8334
7973,1831.9352
7974,2466.509
7975,1531.3245
7976,2221.9033
7977,26.659264
7978,2076.5698
7979,1233.2692
7980,1651.1139
7981,2184.116
7982,1301.3859
7983,2015.1675
7984,1646.3114
7985,2117.2388
7986,2200.4802
7987,2143.492
7988,2458.6345
7989,1921.5167
7990,2463.2014
7991,2255.0525
7992,1585.7778
7993,1833.4047
7994,1661.7164
7995,1831.8477
7996,2113.3735
7997,2587.75
7998,2171.3962
7999,1156.1528
8000,1479.4358
8001,1651.6012
8002,2094.0425
8003,1979.8903
8004,1510.5778
8005,1786.2598
8006,1744.1471
8007,2077.8645
8008,1697.34
8009,2073.203
8010,1785.8734
8011,1425.9264
8012,1791.5563
8013,1405.6821
8014,1165.7572
8015,1641.5953
8016,1380.5079
8017,2073.8162
8018,1796.1991
8019,1129.5841
8020,1703.517
8021,1224.8519
8022,2389.4944
8023,1131.3531
8024,2188.6072
8025,1233.7858
8026,2073.8628
8027,2070.017
8028,1650.8292
8029,2448.3057
8030,1657.2758
8031,2246.9075
8032,2515.4167
8033,1354.2549
8034,2445.021
